timestamp_utc	exp_name	job_id	command
2026-09-17T08:00:22Z	MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g	45985946	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=50 MELT_TIME=06:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --trainer.output_dir /workspace/outputs/MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --model.encoder.name openai/whisper-large-v3 --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 50 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:26:58Z	MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g	45987899	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=51 MELT_TIME=04:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --model.decoder.name Qwen/Qwen3.5-2B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 51 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-17T08:27:03Z	MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g	45987998	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=52 MELT_TIME=05:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g --model.decoder.name Qwen/Qwen3.5-4B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 52 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
2026-09-18T02:24:39Z	MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g	46050285	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=50 MELT_TIME=06:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --trainer.output_dir /workspace/outputs/MA-librispeech-whisperlargeF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s50-8g --model.encoder.name openai/whisper-large-v3 --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 50 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --model.encoder.max_audio_seq_len 3000
2026-09-18T05:07:32Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g	46059069	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=45 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s45-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 45 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-18T05:22:31Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g	46059832	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=46 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr1e3-s46-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 46 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-18T05:22:32Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g	46059833	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=47 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-ga1-elr6e6-dlr2e5-lr2e3-s47-8g --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 2e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 47 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-18T05:22:36Z	MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g	46059845	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=49 MELT_TIME=02:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-llama1bInsF-mlpT-sk5-ga1-elr6e6-dlr2e5-lr1e3-s49-8g --model.adapter.stack_factor 5 --trainer.gradient_accumulation_steps 1 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 49 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-18T10:01:09Z	MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g	46077302	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=51 MELT_TIME=06:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_2bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s51-8g --model.decoder.name Qwen/Qwen3.5-2B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 51 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-18T10:01:15Z	MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g	46077303	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=52 MELT_TIME=07:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s52-8g --model.decoder.name Qwen/Qwen3.5-4B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 52 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}' --trainer.resume_from_checkpoint True
2026-09-19T08:48:45Z	MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s53-8g	46143618	MELT_NODES=2 MELT_GPUS_PER_NODE=4 MELT_QOS=acc_ehpc MELT_SEED=53 MELT_TIME=12:00:00 infra/runners/submit-container.sh mn5 config/accelerate/ddp.yaml --config projects/ablation-campaign/ABL-MA-librispeech.yaml --run.exp_name MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s53-8g --trainer.output_dir /workspace/outputs/MA-librispeech-w2vbF-qwen35_4bInsF-mlpT-sk5-bd30-ga5-elr6e6-dlr2e5-lr1e3-s53-8g --model.decoder.name Qwen/Qwen3.5-4B --model.decoder.eos_token '<|endoftext|>' --model.decoder.pad_token '<|text_pad|>' --data.apply_chat_template true --data.chat_template_config chatml --data.prompt_template_selection custom --data.prompt_template ''"'"'{audio_token}'"'"'' --model.adapter.stack_factor 5 --data.train_ds.batch_duration 30 --trainer.gradient_accumulation_steps 5 --optimization.adapter_lr 1e-3 --trainer.num_train_epochs 1 --trainer.eval_steps 262 --trainer.save_steps 262 --trainer.save_total_limit 2 --trainer.seed 53 --trainer.num_train_epochs 3 --data.validation_ds.max_samples 500 --trainer.lr_scheduler_type warmup_stable_decay --trainer.lr_scheduler_kwargs '{"num_decay_steps": 1730, "min_lr_ratio": 0.1, "decay_type": "cosine"}'
